Packet,Latency_us,Result
51553,516.3,1
51554,392.7,1
51555,391.8,1
51556,389.0,1
51557,524.4,1
51558,400.2,1
51559,383.6,1
51560,393.4,1
51561,530.9,1
51562,388.9,1
51563,388.9,1
51564,400.5,1
51565,515.5,1
51566,409.2,1
51567,383.4,1
51568,384.6,1
51569,523.5,1
51570,399.1,1
51571,386.7,1
51572,394.5,1
51573,525.3,1
51574,390.1,1
51575,391.2,1
51576,400.4,1
51577,519.7,1
51578,412.7,1
51579,372.5,1
51580,394.4,1
51581,389.7,1
51582,525.1,1
51583,388.0,1
51584,419.6,1
51585,501.8,1
51586,386.3,1
51587,406.7,1
51588,386.5,1
51589,386.0,1
51590,526.3,1
51591,391.2,1
51592,388.7,1
51593,408.5,1
51594,531.6,1
51595,374.7,1
51596,399.8,1
51597,394.4,1
51598,517.3,1
51599,393.9,1
51600,396.6,1
51601,385.6,1
51602,537.6,1
51603,388.8,1
51604,380.0,1
51605,393.1,1
51606,524.9,1
51607,386.1,1
51608,404.8,1
51609,391.0,1
51610,515.6,1
51611,403.6,1
51612,388.7,1
51613,384.3,1
51614,539.2,1
51615,386.4,1
51616,388.9,1
51617,404.1,1
51618,516.9,1
51619,392.6,1
51620,392.5,1
51621,390.3,1
51622,520.6,1
51623,400.0,1
51624,392.6,1
51625,385.7,1
51626,393.4,1
51627,528.0,1
51628,394.3,1
51629,401.0,1
51630,389.5,1
51631,511.4,1
51632,400.3,1
51633,394.1,1
51634,387.1,1
51635,531.1,1
51636,384.1,1
51637,392.1,0
51638,398.2,1
51639,534.5,1
51640,500.6,1
51641,532.6,1
51642,513.4,1
51643,534.8,1
51644,387.6,1
51645,385.0,1
51646,572.7,1
51647,497.6,1
51648,520.3,1
51649,508.0,1
51650,520.6,1
51651,391.9,1
51652,402.8,1
51653,516.3,1
51654,391.2,1
51655,425.2,1
51656,506.1,1
51657,383.5,1
51658,385.2,1
51659,394.9,1
51660,394.5,1
51661,520.0,1
51662,394.8,1
51663,391.0,1
51664,394.6,1
51665,394.6,1
51666,546.9,1
51667,529.0,1
51668,509.1,1
51669,513.3,1
51670,542.9,1
51671,518.8,1
51672,537.2,1
51673,506.0,1
51674,521.7,1
51675,387.1,1
51676,523.9,1
51677,384.3,1
51678,392.4,1
51679,391.1,1
51680,522.9,1
51681,393.2,1
51682,393.3,1
51683,406.8,1
51684,514.4,1
51685,385.9,1
51686,399.1,1
51687,387.3,1
51688,523.4,1
51689,404.7,1
51690,521.4,1
51691,395.8,1
51692,529.8,1
51693,506.7,1
51694,524.4,1
51695,523.5,1
51696,392.0,1
51697,390.5,1
51698,391.2,1
51699,522.8,1
51700,393.4,1
51701,418.8,1
51702,517.5,1
51703,513.5,1
51704,387.5,1
51705,395.0,1
51706,382.2,1
51707,395.9,1
51708,395.1,1
51709,392.0,1
51710,388.3,1
51711,392.1,1
51712,529.9,1
51713,386.8,1
51714,393.2,1
51715,392.8,1
51716,522.5,1
51717,407.8,1
51718,385.9,1
51719,396.2,1
51720,520.3,1
51721,389.9,1
51722,396.0,1
51723,386.4,1
51724,520.9,1
51725,400.4,1
51726,389.4,1
51727,419.2,1
51728,505.0,1
51729,381.7,1
51730,398.3,1
51731,389.7,1
51732,521.1,1
51733,397.5,1
51734,393.2,1
51735,391.9,1
51736,523.3,1
51737,393.3,1
51738,392.5,1
51739,388.9,1
51740,526.0,1
51741,390.1,1
51742,396.0,1
51743,389.1,1
51744,521.9,1
51745,395.6,1
51746,395.8,1
51747,391.8,1
51748,391.9,1
51749,522.0,1
51750,393.1,1
51751,394.9,1
51752,391.2,1
51753,522.5,1
51754,393.6,1
51755,400.1,1
51756,386.5,1
51757,520.4,1
51758,400.5,1
51759,389.8,1
51760,393.3,1
51761,520.0,1
51762,396.8,1
51763,384.3,1
51764,551.8,1
51765,505.3,1
51766,515.3,1
51767,531.4,1
51768,516.7,1
51769,392.6,1
51770,398.3,1
51771,392.7,1
51772,522.0,1
51773,398.4,1
51774,385.1,1
51775,519.6,1
51776,402.5,1
51777,385.5,1
51778,389.5,1
51779,532.0,1
51780,388.8,1
51781,389.6,1
51782,396.8,1
51783,405.3,1
51784,514.3,1
51785,391.4,1
51786,387.0,1
51787,522.4,1
51788,397.9,1
51789,388.4,1
51790,389.5,1
51791,399.7,1
51792,389.0,1
51793,521.3,1
51794,400.3,1
51795,517.5,1
51796,395.4,1
51797,392.3,1
51798,392.1,1
51799,518.3,1
51800,397.7,1
51801,400.5,1
51802,381.6,1
51803,529.7,1
51804,389.1,1
51805,389.5,1
51806,397.2,1
51807,521.3,1
51808,390.5,1
51809,395.8,1
51810,393.1,1
51811,518.9,1
51812,402.6,1
51813,386.9,1
51814,393.3,1
51815,524.6,1
51816,389.2,1
51817,391.3,1
51818,399.5,1
51819,523.3,1
51820,384.6,1
51821,400.9,1
51822,385.6,1
51823,523.3,1
51824,397.8,1
51825,384.8,1
51826,392.8,1
51827,399.8,1
51828,391.6,1
51829,516.5,1
51830,398.9,1
51831,521.9,1
51832,390.1,1
51833,395.6,1
51834,390.2,1
51835,522.4,1
51836,394.9,1
51837,390.1,1
51838,424.6,1
51839,501.3,1
51840,380.9,1
51841,396.4,1
51842,394.0,1
51843,520.4,1
51844,396.5,1
51845,393.2,1
51846,387.2,1
51847,398.5,1
51848,394.5,1
51849,385.6,1
51850,528.0,1
51851,526.7,0
51852,581.5,1
51853,612.2,1
51854,509.7,1
51855,513.8,1
51856,526.4,1
51857,523.2,1
51858,387.7,1
51859,393.1,1
51860,527.8,1
51861,388.3,1
51862,403.0,1
51863,387.9,1
51864,519.1,1
51865,532.6,1
51866,516.3,1
51867,530.5,1
51868,518.6,1
51869,392.2,1
51870,391.4,1
51871,407.0,1
51872,8758.5,1
51873,533.2,1
51874,520.6,1
51875,386.4,1
51876,424.4,1
51877,519.4,1
51878,519.5,1
51879,542.0,1
51880,502.3,1
51881,521.0,1
51882,525.7,0
51883,523.4,1
51884,542.2,1
51885,504.8,1
51886,530.0,1
51887,502.6,1
51888,547.5,1
51889,497.2,1
51890,388.7,1
51891,388.3,1
51892,393.8,1
51893,522.2,1
51894,398.9,1
51895,521.8,1
51896,385.4,1
51897,400.1,1
51898,392.0,1
51899,520.0,1
51900,400.5,1
51901,443.3,1
51902,475.4,1
51903,384.1,1
51904,390.8,1
51905,388.6,1
51906,402.3,1
51907,390.5,1
51908,388.3,1
51909,402.9,1
51910,513.2,1
51911,523.0,1
51912,393.6,1
51913,391.4,1
51914,401.6,1
51915,519.2,1
51916,394.1,1
51917,403.4,1
51918,381.3,1
51919,518.7,1
51920,408.8,1
51921,380.3,1
51922,389.3,1
51923,532.9,1
51924,385.4,1
51925,389.1,1
51926,420.2,1
51927,500.8,1
51928,386.1,1
51929,402.0,1
51930,389.9,1
51931,390.0,1
51932,408.4,1
51933,380.5,1
51934,522.3,1
51935,526.9,1
51936,387.9,1
51937,388.7,1
51938,404.3,1
51939,390.4,1
51940,390.0,1
51941,399.8,1
51942,512.6,1
51943,389.9,1
51944,401.5,1
51945,385.6,1
51946,520.4,1
51947,531.5,1
51948,386.1,1
51949,391.2,1
51950,400.5,1
51951,519.9,1
51952,388.7,1
51953,400.3,1
51954,388.3,1
51955,388.6,1
51956,403.2,1
51957,385.7,1
51958,418.6,1
51959,499.4,1
51960,384.5,1
51961,393.4,1
51962,403.8,1
51963,520.7,1
51964,385.4,1
51965,399.2,1
51966,390.6,1
51967,519.2,1
51968,398.5,1
51969,392.2,1
51970,386.4,0
51971,530.9,1
51972,391.3,1
51973,387.9,1
51974,400.3,0
51975,521.2,1
51976,386.9,1
51977,400.5,1
51978,406.3,1
51979,502.8,1
51980,397.0,1
51981,393.3,1
51982,390.6,1
51983,531.9,1
51984,386.7,1
51985,388.0,1
51986,398.3,1
51987,520.0,1
51988,388.0,1
51989,398.4,1
51990,391.0,1
51991,518.9,1
51992,396.3,1
51993,395.5,1
51994,384.8,1
51995,576.5,1
51996,479.1,1
51997,386.8,1
51998,393.2,1
51999,522.3,1
52000,399.3,1
52001,388.1,1
52002,391.0,1
52003,527.8,1
52004,386.9,1
52005,394.5,1
52006,399.8,1
52007,519.4,0
52008,392.0,1
52009,400.4,1
52010,384.4,1
52011,523.7,1
52012,400.3,1
52013,383.6,1
52014,391.9,1
52015,395.8,1
52016,389.0,1
52017,392.2,1
52018,395.5,1
52019,391.4,1
52020,521.2,1
52021,399.0,1
52022,391.9,1
52023,384.3,1
52024,530.3,1
52025,393.1,1
52026,386.3,1
52027,399.9,1
52028,520.6,1
52029,421.7,1
52030,494.5,1
52031,560.8,1
52032,492.9,1
52033,516.0,1
52034,395.4,1
52035,516.5,1
52036,406.2,1
52037,385.7,1
52038,387.4,1
52039,409.7,1
52040,509.4,1
52041,387.4,1
52042,398.8,1
52043,388.9,1
52044,541.8,1
52045,379.2,1
52046,389.0,1
52047,400.5,1
52048,519.3,1
52049,385.9,1
52050,399.3,1
52051,388.4,1
52052,521.4,1
52053,401.5,1
52054,385.7,1
52055,390.0,1
52056,533.7,1
52057,384.9,1
52058,401.6,0
52059,387.0,1
52060,518.1,1
52061,398.9,1
52062,387.9,1
52063,393.6,1
52064,526.2,1
52065,388.7,1
52066,400.3,1
52067,387.7,1
52068,529.2,1
52069,394.1,1
52070,384.1,1
52071,390.9,1
52072,530.4,1
52073,386.3,1
52074,392.0,1
52075,397.5,1
52076,519.0,1
52077,391.2,1
52078,396.2,1
52079,389.1,1
52080,397.5,1
52081,525.5,1
52082,387.3,0
52083,392.1,1
52084,398.2,1
52085,516.6,1
52086,392.3,1
52087,395.6,1
52088,391.8,1
52089,521.6,1
52090,395.1,1
52091,392.3,1
52092,390.2,1
52093,529.8,1
52094,387.5,1
52095,395.0,1
52096,410.6,1
52097,553.6,1
52098,476.2,1
52099,517.6,1
52100,530.1,1
52101,514.3,1
52102,392.0,1
52103,402.4,1
52104,523.2,1
52105,388.0,1
52106,401.9,1
52107,384.1,1
52108,521.2,1
52109,404.6,1
52110,383.6,1
52111,388.6,1
52112,536.1,1
52113,385.1,1
52114,389.1,1
52115,396.1,1
52116,519.1,1
52117,389.0,1
52118,400.6,1
52119,388.7,1
52120,522.8,1
52121,401.3,1
52122,383.5,1
52123,391.6,1
52124,401.7,1
52125,516.5,1
52126,387.8,1
52127,401.1,1
52128,392.4,1
52129,517.4,1
52130,401.3,1
52131,385.2,1
52132,390.4,1
52133,533.2,0
52134,387.7,1
52135,387.1,1
52136,404.8,1
52137,516.9,1
52138,388.4,1
52139,397.2,1
52140,387.5,1
52141,523.4,1
52142,405.1,1
52143,380.6,1
52144,392.5,1
52145,528.3,1
52146,390.1,1
52147,401.8,1
52148,390.5,1
52149,513.0,1
52150,400.9,1
52151,390.2,1
52152,388.4,1
52153,526.8,1
52154,392.0,1
52155,387.6,1
52156,399.8,1
52157,522.2,1
52158,396.0,1
52159,391.3,1
52160,391.6,1
52161,516.7,1
52162,397.7,1
52163,393.0,1
52164,387.5,1
52165,399.6,1
52166,524.0,1
52167,385.0,1
52168,397.9,1
52169,393.6,1
52170,517.3,1
52171,399.0,1
52172,390.0,1
52173,392.9,1
52174,525.6,1
52175,393.1,1
52176,384.8,1
52177,400.3,1
52178,521.3,1
52179,422.5,1
52180,493.2,1
52181,398.1,1
52182,391.8,1
52183,393.4,1
52184,387.9,1
52185,387.7,1
52186,534.9,1
52187,387.9,1
52188,388.3,1
52189,398.6,1
52190,519.3,1
52191,387.8,1
52192,399.1,1
52193,390.5,1
52194,517.5,1
52195,398.2,1
52196,394.9,1
52197,385.6,1
52198,527.7,1
52199,392.7,1
52200,523.9,1
52201,393.1,1
52202,392.1,1
52203,386.2,1
52204,395.2,1
52205,395.0,1
52206,521.1,1
52207,401.0,1
52208,391.3,1
52209,386.1,1
52210,397.8,1
52211,523.4,1
52212,385.7,1
52213,401.5,1
52214,391.1,1
52215,537.9,1
52216,381.8,1
52217,389.0,1
52218,387.4,1
52219,531.1,1
52220,402.3,1
52221,388.9,1
52222,397.6,1
52223,523.2,1
52224,513.1,1
52225,383.6,1
52226,391.9,1
52227,402.4,1
52228,385.5,1
52229,389.1,1
52230,405.9,1
52231,516.0,1
52232,385.7,1
52233,400.5,1
52234,387.6,1
52235,519.9,1
52236,400.8,1
52237,387.5,1
52238,392.0,1
52239,532.2,1
52240,390.4,1
52241,388.0,1
52242,404.0,1
52243,512.8,1
52244,389.8,1
52245,409.3,1
52246,377.2,1
52247,519.6,1
52248,400.5,1
52249,387.7,1
52250,389.5,1
52251,403.9,1
52252,520.7,1
52253,385.9,1
52254,403.4,1
52255,384.0,1
52256,520.1,1
52257,399.6,0
52258,386.9,1
52259,531.3,1
52260,389.4,1
52261,386.1,1
52262,399.4,1
52263,524.7,1
52264,385.2,1
52265,402.0,1
52266,389.1,0
52267,516.9,1
52268,401.6,1
52269,393.5,1
52270,392.0,1
52271,520.5,1
52272,391.0,1
52273,389.2,1
52274,403.4,1
52275,517.1,1
52276,394.2,1
52277,396.4,1
52278,395.5,1
52279,513.8,1
52280,398.5,1
52281,392.0,1
52282,387.1,1
52283,529.4,1
52284,388.6,1
52285,388.6,1
52286,398.6,1
52287,522.0,1
52288,386.8,1
52289,397.6,1
52290,400.9,1
52291,514.2,1
52292,391.2,1
52293,390.4,1
52294,391.9,1
52295,532.1,1
52296,390.4,1
52297,387.0,1
52298,398.2,1
52299,525.4,1
52300,463.1,1
52301,460.4,1
52302,387.3,1
52303,515.4,1
52304,401.7,1
52305,389.7,1
52306,518.3,1
52307,397.3,1
52308,521.7,1
52309,523.1,1
52310,520.6,1
52311,390.6,1
52312,400.7,1
52313,407.1,1
52314,501.5,1
52315,399.5,1
52316,392.6,1
52317,385.6,1
52318,401.5,1
52319,387.9,1
52320,518.2,1
52321,397.8,1
52322,522.9,1
52323,395.5,1
52324,390.6,1
52325,390.7,1
52326,575.1,1
52327,473.6,1
52328,522.7,1
52329,521.3,1
52330,400.1,1
52331,386.1,1
52332,522.7,1
52333,540.6,1
52334,512.6,1
52335,522.8,1
52336,516.4,1
52337,391.4,1
52338,401.9,1
52339,519.0,1
52340,528.7,1
52341,419.8,1
52342,508.9,1
52343,520.1,1
52344,549.2,1
52345,504.0,1
52346,520.3,1
52347,536.9,1
52348,495.9,1
52349,518.9,1
52350,531.5,1
52351,529.0,1
52352,506.3,1
52353,528.8,1
52354,390.4,1
52355,388.7,1
52356,530.3,1
52357,521.9,1
52358,396.1,1
52359,392.7,1
52360,389.0,1
52361,516.3,1
52362,397.4,1
52363,393.5,1
52364,388.3,1
52365,529.6,1
52366,523.2,1
52367,523.1,1
52368,520.0,1
52369,390.4,1
52370,398.9,1
52371,392.3,1
52372,517.8,1
52373,396.1,1
52374,392.3,1
52375,389.3,1
52376,525.7,1
52377,392.8,1
52378,401.3,1
52379,549.0,1
52380,533.9,1
52381,485.3,1
52382,528.6,1
52383,514.6,1
52384,388.3,1
52385,401.1,1
52386,392.5,1
52387,516.7,1
52388,401.4,1
52389,385.4,1
52390,389.7,1
52391,531.6,1
52392,388.3,1
52393,392.3,1
52394,397.1,1
52395,522.5,1
52396,388.2,1
52397,401.2,1
52398,386.5,1
52399,526.3,1
52400,408.3,1
52401,376.1,1
52402,387.3,1
52403,535.2,1
52404,383.4,1
52405,388.3,1
52406,400.0,1
52407,519.3,1
52408,390.5,1
52409,408.2,1
52410,380.5,1
52411,518.9,1
52412,400.9,1
52413,387.5,1
52414,388.9,1
52415,400.3,1
52416,519.1,1
52417,389.6,1
52418,400.5,1
52419,388.7,1
52420,519.9,1
52421,401.4,1
52422,386.3,1
52423,389.0,1
52424,533.2,1
52425,387.3,1
52426,389.9,1
52427,400.1,1
52428,518.5,1
52429,388.9,1
52430,400.5,0
52431,393.8,1
52432,513.6,1
52433,413.7,1
52434,402.7,1
52435,366.9,1
52436,530.6,1
52437,385.0,1
52438,388.4,1
52439,402.6,1
52440,519.0,1
52441,387.4,1
52442,404.3,1
52443,384.9,1
52444,523.6,1
52445,400.2,1
52446,388.4,1
52447,389.1,1
52448,528.0,1
52449,387.5,1
52450,389.0,1
52451,404.2,1
52452,385.0,1
52453,518.1,1
52454,406.8,1
52455,385.1,1
52456,394.7,1
52457,527.4,1
52458,388.9,1
52459,389.4,1
52460,395.8,1
52461,519.6,1
52462,389.2,1
52463,400.5,1
52464,388.6,1
52465,522.2,1
52466,398.1,1
52467,388.0,1
52468,400.3,1
52469,515.5,1
52470,393.4,1
52471,390.5,1
52472,404.5,1
52473,516.5,1
52474,386.4,1
52475,400.4,1
52476,391.1,0
52477,517.3,1
52478,397.8,1
52479,394.6,1
52480,385.3,1
52481,529.6,1
52482,392.1,1
52483,387.2,1
52484,401.9,1
52485,520.5,1
52486,387.0,1
52487,399.3,1
52488,390.4,1
52489,517.8,1
52490,401.4,1
52491,389.1,1
52492,390.6,0
52493,527.8,1
52494,424.4,1
52495,489.6,1
52496,527.9,1
52497,552.5,1
52498,496.2,1
52499,381.6,1
52500,391.8,0
52501,533.4,1
52502,385.5,1
52503,426.1,1
52504,400.4,1
52505,490.9,1
52506,385.8,1
52507,399.2,1
52508,387.5,1
52509,517.1,1
52510,400.4,1
52511,386.6,1
52512,390.5,0
52513,532.0,1
52514,386.9,1
52515,389.7,1
52516,402.8,1
52517,522.1,1
52518,386.5,1
52519,401.8,1
52520,384.0,1
52521,633.1,1
52522,550.1,1
52523,525.3,1
52524,520.0,1
52525,388.2,1
52526,402.1,1
52527,390.3,1
52528,518.1,1
52529,398.4,1
52530,393.1,1
52531,395.8,1
52532,522.0,1
52533,387.0,1
52534,386.4,1
52535,399.7,1
52536,390.9,1
52537,517.5,1
52538,398.3,1
52539,518.2,1
52540,399.5,1
52541,402.2,1
52542,379.9,1
52543,391.4,1
52544,394.3,1
52545,523.1,1
52546,390.2,1
52547,398.1,1
52548,390.3,1
52549,518.7,1
52550,398.4,1
52551,391.9,1
52552,385.9,1
52553,532.1,1
52554,389.9,0
52555,386.4,1
52556,400.4,1
52557,524.9,1
52558,384.4,0
52559,430.7,1
52560,357.2,1
52561,519.9,1
52562,400.7,1
52563,390.9,1
52564,386.3,1
52565,531.3,1
52566,390.3,1
52567,386.5,1
52568,400.7,1
52569,527.9,1
52570,381.0,1
52571,398.7,1
52572,392.4,1
52573,517.5,1
52574,397.9,1
52575,393.1,1
52576,393.0,1
52577,528.7,1
52578,389.7,1
52579,385.6,1
52580,426.0,1
52581,501.1,1
52582,385.3,1
52583,401.5,1
52584,390.8,1
52585,386.6,1
52586,525.5,1
52587,391.1,1
52588,389.1,1
52589,396.4,1
52590,521.5,1
52591,387.8,1
52592,398.5,1
52593,391.3,1
52594,520.5,1
52595,391.3,1
52596,397.7,1
52597,385.3,1
52598,529.0,0
52599,393.3,1
52600,386.2,1
52601,399.5,1
52602,521.3,1
52603,388.1,1
52604,396.5,1
52605,392.0,1
52606,520.4,1
52607,400.5,1
52608,391.6,1
52609,386.7,1
52610,522.8,1
52611,433.4,1
52612,494.9,1
52613,382.0,1
52614,398.1,1
52615,383.2,1
52616,402.4,1
52617,388.6,1
52618,517.9,1
52619,401.1,1
52620,393.3,1
52621,385.3,1
52622,400.7,1
52623,517.7,1
52624,391.1,1
52625,402.8,1
52626,388.9,1
52627,514.6,1
52628,398.1,1
52629,393.2,1
52630,386.7,1
52631,531.0,1
52632,390.8,1
52633,390.1,1
52634,398.1,1
52635,519.5,1
52636,387.5,1
52637,398.9,1
52638,396.1,1
52639,514.4,1
52640,399.1,1
52641,391.5,1
52642,394.2,1
52643,527.3,0
52644,388.7,1
52645,386.9,1
52646,399.5,1
52647,521.8,1
52648,436.7,1
52649,495.3,1
52650,518.2,1
52651,531.6,1
52652,505.3,1
52653,391.8,1
52654,519.7,1
52655,401.6,1
52656,386.7,1
52657,388.3,1
52658,530.2,1
52659,382.4,1
52660,393.4,1
52661,406.4,1
52662,513.5,1
52663,391.1,1
52664,402.1,1
52665,386.5,1
52666,520.6,1
52667,401.2,1
52668,387.0,1
52669,391.1,1
52670,529.1,1
52671,408.5,1
52672,366.7,1
52673,404.1,1
52674,390.1,1
52675,516.7,1
52676,400.8,1
52677,389.5,1
52678,520.7,1
52679,400.3,1
52680,384.0,1
52681,388.9,1
52682,531.5,1
52683,388.5,1
52684,389.8,1
52685,401.9,1
52686,575.5,1
52687,514.1,1
52688,482.3,1
52689,541.8,1
52690,706.0,1
52691,586.6,1
52692,386.8,1
52693,517.3,1
52694,389.7,1
52695,392.4,1
52696,529.3,1
52697,393.4,1
52698,388.3,1
52699,397.2,1
52700,531.5,1
52701,515.9,1
52702,385.5,1
52703,398.7,1
52704,392.1,1
52705,387.1,1
52706,398.4,1
52707,394.4,1
52708,517.3,1
52709,400.3,1
52710,390.7,1
52711,385.4,1
52712,529.2,1
52713,391.4,1
52714,390.6,1
52715,398.5,1
52716,520.8,1
52717,386.4,1
52718,398.7,0
52719,391.1,1
52720,751.1,1
52721,583.2,1
52722,504.4,1
52723,520.8,1
52724,528.6,1
52725,511.5,1
52726,535.8,1
52727,512.0,1
52728,390.8,1
52729,409.2,1
52730,510.7,1
52731,532.4,1
52732,511.4,1
52733,392.4,1
52734,403.0,1
52735,514.5,1
52736,391.4,1
52737,530.3,1
52738,387.2,1
52739,395.7,1
52740,400.3,1
52741,515.3,1
52742,387.1,1
52743,399.1,1
52744,391.4,1
52745,520.4,1
52746,405.1,1
52747,382.0,1
52748,388.2,1
52749,531.9,1
52750,387.8,1
52751,389.4,1
52752,405.3,1
52753,408.5,1
52754,506.3,1
52755,392.9,1
52756,388.2,1
52757,519.7,1
52758,398.9,1
52759,391.2,1
52760,387.9,1
52761,529.8,1
52762,391.3,1
52763,387.5,1
52764,396.0,1
52765,393.4,1
52766,432.6,1
52767,478.6,1
52768,397.2,1
52769,387.4,1
52770,392.8,1
52771,395.3,1
52772,523.2,1
52773,523.4,1
52774,392.5,1
52775,391.7,1
52776,397.0,1
52777,519.2,1
52778,391.8,1
52779,395.2,1
52780,393.7,1
52781,521.1,1
52782,394.9,1
52783,389.6,1
52784,394.6,1
52785,420.0,1
52786,550.1,1
52787,469.7,1
52788,520.8,1
52789,531.9,1
52790,389.3,1
52791,398.1,1
52792,515.7,1
52793,389.2,1
52794,401.1,1
52795,386.3,1
52796,519.7,1
52797,397.2,1
52798,525.1,1
52799,388.6,1
52800,401.1,1
52801,385.5,1
52802,389.5,1
52803,400.7,1
52804,518.4,1
52805,390.2,1
52806,397.9,1
52807,389.0,1
52808,522.0,1
52809,391.8,1
52810,394.0,1
52811,395.7,0
52812,528.3,1
52813,387.3,1
52814,390.5,1
52815,400.6,1
52816,516.6,1
52817,389.4,1
52818,401.3,1
52819,386.5,1
52820,522.9,1
52821,396.2,1
52822,389.4,1
52823,395.0,1
52824,527.9,1
52825,385.6,1
52826,394.6,1
52827,405.9,1
52828,507.9,1
52829,390.5,1
52830,398.3,1
52831,389.8,1
52832,389.6,1
52833,562.5,1
52834,488.5,1
52835,388.8,1
52836,528.1,1
52837,517.6,1
52838,527.9,1
52839,392.4,1
52840,525.4,1
52841,397.9,1
52842,383.5,1
52843,396.8,1
52844,523.3,1
52845,388.9,1
52846,396.5,0
52847,392.3,1
52848,519.9,1
52849,395.8,1
52850,392.2,1
52851,390.2,1
52852,528.5,1
52853,391.7,1
52854,387.1,1
52855,396.9,1
52856,524.5,1
52857,388.4,1
52858,395.7,1
52859,393.9,1
52860,519.3,1
52861,394.1,1
52862,393.2,1
52863,394.2,1
52864,520.8,1
52865,391.8,1
52866,387.2,1
52867,398.3,1
52868,393.4,1
52869,520.2,1
52870,405.7,1
52871,384.8,1
52872,385.2,1
52873,532.5,1
52874,388.4,1
52875,388.9,1
52876,402.3,1
52877,521.4,1
52878,382.2,0
52879,398.2,1
52880,392.9,1
52881,517.7,1
52882,400.2,1
52883,390.4,1
52884,389.7,1
52885,526.5,1
52886,394.9,1
52887,384.2,1
52888,403.8,1
52889,518.4,1
52890,387.4,1
52891,397.3,1
52892,393.9,1
52893,517.2,1
52894,399.5,0
52895,389.5,1
52896,389.3,1
52897,528.0,1
52898,391.6,1
52899,415.2,1
52900,503.7,1
52901,382.8,1
52902,404.5,1
52903,383.1,1
52904,392.4,1
52905,537.4,1
52906,384.7,1
52907,389.0,1
52908,402.4,1
52909,513.0,1
52910,389.3,1
52911,400.2,0
52912,388.2,1
52913,389.4,1
52914,536.1,1
52915,388.3,1
52916,388.2,1
52917,400.4,1
52918,515.2,1
52919,388.8,1
52920,400.6,1
52921,388.2,1
52922,521.0,1
52923,390.7,1
52924,393.6,1
52925,392.6,1
52926,528.8,1
52927,388.1,1
52928,397.1,1
52929,390.3,1
52930,523.3,1
52931,394.6,1
52932,389.2,1
52933,404.0,1
52934,518.0,1
52935,386.6,1
52936,398.2,1
52937,399.3,1
52938,511.4,1
52939,393.5,1
52940,393.6,1
52941,391.0,1
52942,524.0,1
52943,393.3,1
52944,399.2,1
52945,389.3,1
52946,520.2,1
52947,397.4,1
52948,389.6,1
52949,390.4,1
52950,527.8,1
52951,391.2,1
52952,391.0,1
52953,401.0,1
52954,517.1,1
52955,388.0,0
52956,394.9,1
52957,392.5,1
52958,414.3,1
52959,507.3,1
52960,389.7,1
52961,389.5,1
52962,396.9,1
52963,521.8,1
52964,393.8,1
52965,395.5,1
52966,392.0,1
52967,516.3,1
52968,402.2,1
52969,386.5,1
52970,386.5,1
52971,529.3,1
52972,392.7,1
52973,435.8,1
52974,499.2,1
52975,519.2,1
52976,522.7,1
52977,510.9,1
52978,514.8,1
52979,396.4,1
52980,390.6,1
52981,403.8,1
52982,537.8,1
52983,531.0,1
52984,494.4,1
52985,530.1,1
52986,519.4,1
52987,387.2,1
52988,396.5,1
52989,522.3,1
52990,390.3,1
52991,394.6,1
52992,398.8,1
52993,517.3,1
52994,391.9,1
52995,395.2,1
52996,390.3,1
52997,390.6,1
52998,529.9,1
52999,390.0,1
53000,388.7,1
53001,398.7,1
53002,518.3,1
53003,399.3,1
53004,393.2,1
53005,388.2,1
53006,521.6,1
53007,394.8,1
53008,393.8,1
53009,388.8,1
53010,529.3,1
53011,388.4,1
53012,390.8,1
53013,397.4,1
53014,518.0,1
53015,391.7,1
53016,400.8,1
53017,387.4,1
53018,525.2,1
53019,396.2,1
53020,385.6,1
53021,393.5,1
53022,531.4,1
53023,383.6,1
53024,390.6,1
53025,397.4,1
53026,520.4,1
53027,391.9,1
53028,395.5,1
53029,388.9,1
53030,526.5,1
53031,396.3,1
53032,388.0,1
53033,392.3,1
53034,531.3,1
53035,383.9,1
53036,390.5,1
53037,396.4,1
53038,390.2,1
53039,522.5,1
53040,396.0,1
53041,392.4,0
53042,391.6,1
53043,530.5,0
53044,387.5,1
53045,392.6,1
53046,397.7,1
53047,519.6,1
53048,388.3,1
53049,396.5,1
53050,386.0,1
53051,526.7,1
53052,398.2,1
53053,385.6,1
53054,389.9,1
53055,526.1,1
53056,391.4,1
53057,397.4,1
53058,387.1,1
53059,522.2,1
53060,406.5,1
53061,383.9,0
53062,388.8,1
53063,531.2,1
53064,387.0,1
53065,389.3,1
53066,405.2,1
53067,515.8,1
53068,390.9,1
53069,400.4,1
53070,384.5,1
53071,521.9,1
53072,398.6,1
53073,388.8,1
53074,396.3,1
53075,528.0,1
53076,384.3,1
53077,389.7,1
53078,402.0,1
53079,515.8,1
53080,416.2,1
53081,530.6,1
53082,546.1,1
53083,497.9,1
53084,510.5,1
53085,395.3,1
53086,395.1,1
53087,539.1,1
53088,491.9,1
53089,521.3,1
53090,521.5,1
53091,542.3,1
53092,385.1,1
53093,509.9,1
53094,396.0,1
53095,388.1,1
53096,400.6,1
53097,520.3,1
53098,390.1,1
53099,395.9,1
53100,395.2,1
53101,515.7,1
53102,447.4,1
53103,484.6,1
53104,516.3,1
53105,517.8,1
53106,532.7,1
